01:32:55 select cash from memb_info where memb_guid = 8
01:44:42 Load Cash Item List, Type : ;, Index : Group, Amount : Index, UseTime : Amount, Category : Time, Price : Sellhow,SPOP : BuyType
01:44:42 Load Cash Item List, Type : 9, Index : 21, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 22, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 23, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 24, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 25, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 26, Amount : 0, UseTime : 0, Category : 7, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 27, Amount : 0, UseTime : 0, Category : 7, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 28, Amount : 0, UseTime : 0, Category : 7, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 29, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 30, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 31, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 32, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 33, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 34, Amount : 0, UseTime : 0, Category : 7, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 35, Amount : 0, UseTime : 0, Category : 7, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 36, Amount : 0, UseTime : 0, Category : 7, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 37, Amount : 0, UseTime : 0, Category : 7, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 9, Index : 38, Amount : 0, UseTime : 0, Category : 7, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 0, Amount : 0, UseTime : 0, Category : 8, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 1, Amount : 0, UseTime : 0, Category : 8, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 2, Amount : 0, UseTime : 0, Category : 8, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 3, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 4, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 5, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 6, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 7, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 8, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 9, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 10, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 11, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 12, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 13, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 14, Amount : 0, UseTime : 0, Category : 8, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 15, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 16, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 17, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 18, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 19, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 20, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 21, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 22, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 23, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 24, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 25, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 26, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 27, Amount : 0, UseTime : 0, Category : 8, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 28, Amount : 0, UseTime : 0, Category : 8, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 29, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 30, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 31, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 32, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 33, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 34, Amount : 0, UseTime : 0, Category : 8, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 35, Amount : 0, UseTime : 0, Category : 8, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 36, Amount : 0, UseTime : 0, Category : 8, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 37, Amount : 0, UseTime : 0, Category : 8, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 10, Index : 38, Amount : 0, UseTime : 0, Category : 8, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 0, Amount : 0, UseTime : 0, Category : 9, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 1, Amount : 0, UseTime : 0, Category : 9, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 2, Amount : 0, UseTime : 0, Category : 9, Price : 10,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 3, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 4, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 5, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 6, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 7, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 8, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 9, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 10, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 11, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 12, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 13, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 14, Amount : 0, UseTime : 0, Category : 9, Price : 15,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 15, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 16, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 17, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 18, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 19, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 20, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 21, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 22, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 23, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 24, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 25, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 26, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 27, Amount : 0, UseTime : 0, Category : 9, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 28, Amount : 0, UseTime : 0, Category : 9, Price : 25,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 29, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 30, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 31, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 32, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 33, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 34, Amount : 0, UseTime : 0, Category : 9, Price : 30,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 35, Amount : 0, UseTime : 0, Category : 9, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 36, Amount : 0, UseTime : 0, Category : 9, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 37, Amount : 0, UseTime : 0, Category : 9, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 11, Index : 38, Amount : 0, UseTime : 0, Category : 9, Price : 35,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 0, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 1, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 2, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 3, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 4, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 5, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 30, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 6, Amount : 0, UseTime : 0, Category : 10, Price : 1000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 36, Amount : 0, UseTime : 0, Category : 10, Price : 2000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 37, Amount : 0, UseTime : 0, Category : 10, Price : 2000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 38, Amount : 0, UseTime : 0, Category : 10, Price : 2000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 39, Amount : 0, UseTime : 0, Category : 10, Price : 2000,SPOP : 0
01:44:42 Load Cash Item List, Type : 12, Index : 40, Amount : 0, UseTime : 0, Category : 10, Price : 2000,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 8, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 9, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 12, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 13, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 21, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 22, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 23, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 24, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 25, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 26, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 27, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 28, Amount : 0, UseTime : 0, Category : 11, Price : 20,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 84, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 85, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 86, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 87, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 46, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 47, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 13, Index : 48, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 53, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item List, Type : 14, Index : 54, Amount : 0, UseTime : 0, Category : 12, Price : 50,SPOP : 0
01:44:42 Load Cash Item, Count:353
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 2
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 3
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 4
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 5
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 6
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 7
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 8
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 9
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 10
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 11
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 12
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 13
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 14
01:44:42 Load Branch Item List, BranchID : 1 ItemGuid : 15
01:44:42 Load Branch Item List,Count : 14
01:44:42 [ANTI-HACKING][IP LIST] IP : [127.0.0.1]
01:44:42 [IP List Load]-AllowableIpList.txt file is Loaded
01:44:42 WZItemShopServer Run...
01:44:43 Connecting to SQL server...
01:44:43 SQL server connected !
01:44:46 127.0.0.1:50383 Connected!
01:44:46 127.0.0.1:50383 Send Cash Branch Item List to GameServer.
01:44:46 127.0.0.1:50383 Send Cash Item List to GameServer.
01:44:51 127.0.0.1:50390 Connected!
01:44:51 127.0.0.1:50390 Send Cash Branch Item List to GameServer.
01:44:51 127.0.0.1:50390 Send Cash Item List to GameServer.
01:45:40 select cash from memb_info where memb_guid = 8
01:55:59 select cash from memb_info where memb_guid = 8
13:32:43 Load Cash Item List, Type : ;, Index : Group, Amount : Index, UseTime : Amount, Category : Time, Price : Sellhow,SPOP : BuyType
13:32:43 Load Cash Item List, Type : 13, Index : 43, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 13, Index : 44, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 13, Index : 45, Amount : 0, UseTime : 1440, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 78, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 79, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 80, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 81, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 82, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 72, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 73, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 74, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 75, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 76, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 14, Index : 77, Amount : 0, UseTime : 43200, Category : 0, Price : 100,SPOP : 1
13:32:43 Load Cash Item List, Type : 0, Index : 1, Amount : 0, UseTime : 0, Category : 1, Price : 5,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 2, Amount : 0, UseTime : 0, Category : 1, Price : 10,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 3, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 4, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 5, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 6, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 7, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 8, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 9, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 10, Amount : 0, UseTime : 0, Category : 1, Price : 15,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 11, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 12, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 13, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 14, Amount : 0, UseTime : 0, Category : 1, Price : 20,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 15, Amount : 0, UseTime : 0, Category : 1, Price : 25,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 16, Amount : 0, UseTime : 0, Category : 1, Price : 30,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 17, Amount : 0, UseTime : 0, Category : 1, Price : 35,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 18, Amount : 0, UseTime : 0, Category : 1, Price : 35,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 19, Amount : 0, UseTime : 0, Category : 1, Price : 40,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 20, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 21, Amount : 0, UseTime : 0, Category : 1, Price : 50,SPOP : 0
13:32:43 Load Cash Item List, Type : 0, Index : 22, Amount : 0, UseTime : 0, Category : 1, Price : 80,SPOP : 0
